"mean_forestdens","sd_forestdens","Coniferous_forest","Deciduous_forest","Mixed_forest","Clear_cut","Water_bodies","Arable_land","Human_construction"
74.0082795073173,21.6855069846615,0.6191381495564,0.0278833967046895,0.284537389100127,0.00443599493029151,0,0,0.0640050697084918
73.9294307406055,21.5312454607572,0.529113924050633,0.0594936708860759,0.332911392405063,0.0113924050632911,0,0,0.0670886075949367
76.9290886456934,20.1267440464397,0.503487634749524,0.0634115409004439,0.353202282815472,0.0399492707672796,0,0,0.0399492707672796
50.3444280588733,30.990058029638,0.449651678277391,0.0379987333755542,0.200126662444585,0.286257124762508,0,0,0.025965801139962
58.2418814392482,23.6212767197208,0.599110546378653,0.042566709021601,0.10864040660737,0.249047013977128,0,0,0.000635324015247776
59.3298134175947,24.5721040832554,0.639312977099237,0.0254452926208651,0.111959287531807,0.19529262086514,0,0,0.0279898218829517
67.4943342548647,27.4814848189371,0.570342205323194,0.00887198986058302,0.193916349809886,0.180608365019011,0,0,0.0462610899873257
40.1525559152019,35.1276691877556,0.325949367088608,0.0563291139240506,0.0987341772151899,0.232278481012658,0,0.208227848101266,0.0784810126582278
40.9165808253521,35.6549003868309,0.326349206349206,0.0673015873015873,0.0768253968253968,0.40952380952381,0,0.0628571428571429,0.0571428571428571
55.214606017881,30.1785746844074,0.425654116145501,0.0759412890874282,0.263560944479898,0.234843650287173,0,0,0
47.7686736128401,30.9657333059951,0.561747941735276,0.0550981633945535,0.122229259024699,0.260924635845472,0,0,0
37.9883146691547,34.404979192752,0.639240506329114,0.0449367088607595,0.111392405063291,0.174050632911392,0,0,0.030379746835443
71.3824529996309,18.9552860807891,0.607731305449937,0.0665399239543726,0.238276299112801,0.0722433460076046,0,0,0.0152091254752852
69.0977760095875,22.8090195090106,0.346227013316424,0.199746353836398,0.155358275206087,0.28852251109702,0,0.00951173113506658,0.000634115409004439
64.1228220850564,24.1397476834256,0.296131896005073,0.259353202282815,0.0481927710843374,0.39568801521877,0,0,0.000634115409004439
49.4339559352809,30.0311521709191,0.635786802030457,0.00761421319796954,0.0272842639593909,0.293147208121827,0,0,0.0361675126903553
51.9785506449355,23.0122491582658,0.737309644670051,0.00190355329949239,0.0774111675126904,0.171319796954315,0,0,0.0120558375634518
70.3836862058647,20.7953136506823,0.344740177439797,0.174271229404309,0.185044359949303,0.270595690747782,0,0,0.0253485424588086
68.5343716914365,29.3103077119829,0.317662007623888,0.355146124523507,0.141677255400254,0.16581956797967,0.01143583227446,0,0.00825921219822109
51.6204803071338,37.7415546737819,0.258883248730964,0.368020304568528,0.0767766497461929,0.118654822335025,0.177664974619289,0,0
41.7663297311303,37.1847437371679,0.128481012658228,0.30379746835443,0.0867088607594937,0.449367088607595,0,0,0.0316455696202532
49.8098859205492,37.2226677760396,0.211928934010152,0.156091370558376,0.159263959390863,0.465736040609137,0,0,0.00697969543147208
77.1160423553612,18.6392734046893,0.230671736375158,0.129277566539924,0.330164765525982,0.288973384030418,0,0,0.0209125475285171
42.6447667961618,34.6801257826116,0.506683640992998,0.0286441756842775,0.243157224697645,0.124761298535964,0.0827498408656906,0,0.0140038192234246
59.9394983772756,27.103571212787,0.451880178457616,0.0446144040790312,0.223709369024857,0.205226258763544,0.0745697896749522,0,0
21.8926457954457,31.8995622233918,0.648101265822785,0.00443037974683544,0.212025316455696,0.0594936708860759,0.0449367088607595,0,0.0310126582278481
44.9998498228529,35.0889952767101,0.346835443037975,0.123417721518987,0.227848101265823,0.24746835443038,0,0,0.0544303797468354
28.095735047048,30.2507622936982,0.404309252217997,0.102661596958175,0.0697084917617237,0.326996197718631,0,0,0.0963244613434728
36.8034165948892,29.8864364781065,0.50381679389313,0.0846055979643766,0.0279898218829517,0.347964376590331,0,0,0.0356234096692112
29.9537887809673,31.1241222597383,0.199746353836398,0.0995561192136969,0.0253646163601776,0.675332910589727,0,0,0
39.4061078283921,34.3275198589504,0.348129359543437,0.0386810399492708,0.0355104629042486,0.575142675967026,0,0,0.00253646163601776
41.2902317737707,34.6505047748067,0.32720355104629,0.0386810399492708,0.0862396956246037,0.543436905516804,0,0,0.00443880786303107
56.5974203045675,30.9014494046785,0.373654211526282,0.0310322989233692,0.130462317922736,0.436352121595947,0,0,0.0284990500316656
66.8927417040946,28.9791959531363,0.460952380952381,0.0406349206349206,0.255873015873016,0.226666666666667,0,0,0.0158730158730159
63.5193929949926,22.5065146643589,0.410532994923858,0.0241116751269036,0.134517766497462,0.401015228426396,0,0,0.0298223350253807
62.3260029412678,25.0835916654492,0.64620253164557,0.000632911392405063,0.205696202531646,0.117721518987342,0,0,0.029746835443038
58.7937190789936,30.2399408941033,0.393421884882985,0.00126502213788741,0.227703984819734,0.375711574952562,0,0,0.00189753320683112
25.1953694655088,28.3780091657362,0.321518987341772,0.00126582278481013,0.00949367088607595,0.667721518987342,0,0,0
33.2878166820526,35.2523364153289,0.269328263624842,0.0304182509505703,0.0899873257287706,0.551330798479088,0,0,0.05893536121673
47.6715671141099,35.529237103237,0.2428662016487,0.182625237793278,0.150285351934052,0.215599239061509,0.187698161065314,0,0.0209258084971465
67.2643491144875,29.664197435852,0.228915662650602,0.0957514267596703,0.512999365884591,0.154724159797083,0.00760938490805327,0,0
73.7610717039362,19.8035079495625,0.328055731475618,0.0563647878404053,0.576947435085497,0.0386320455984801,0,0,0
63.3330241675025,24.9359131984299,0.443951868271058,0.0474984167194427,0.365421152628246,0.143128562381254,0,0,0
55.8430090362806,22.6157866351103,0.631578947368421,0.00190234622701332,0.00253646163601776,0.350665821179455,0,0,0.0133164235890932
62.5048992220808,25.8928868260692,0.434478371501272,0.185114503816794,0.0706106870229008,0.278625954198473,0,0,0.0311704834605598
62.5671060097794,17.407339044168,0.761723700887199,0.000633713561470215,0.0139416983523447,0.196451204055767,0,0,0.0272496831432193
50.5408594236225,22.3734595123873,0.771428571428571,0,0.0368253968253968,0.187301587301587,0,0,0.00444444444444444
39.6771034503184,26.7079491803158,0.571337983512999,0.0107799619530755,0.0285351934051997,0.389346861128725,0,0,0
46.5375226916877,31.7697626345528,0.424510423246999,0.0827542640555907,0.084017687934302,0.408717624763108,0,0,0
56.6579125818637,29.4493300278444,0.410386320455985,0.00823305889803673,0.35402153261558,0.158328055731476,0,0,0.0690310322989234
73.4749932152115,18.1386256646183,0.378653113087675,0.0127064803049555,0.508259212198221,0.0432020330368488,0,0,0.0571791613722999
